ruta_anon,cliente_anon_id,nombre_anon,status_registro
ROUTE_0003,CUST_1539,Store_1539,no registrado
ROUTE_0001,CUST_1539,Store_1539,no registrado
ROUTE_0012,CUST_1540,Store_1540,registrado
ROUTE_0010,CUST_1541,Store_1541,no registrado
ROUTE_0009,CUST_1542,Store_1542,registrado
ROUTE_0016,CUST_1543,Store_1543,no registrado
ROUTE_0014,CUST_1544,Store_1544,registrado
ROUTE_0008,CUST_1545,Store_1545,registrado
ROUTE_0001,CUST_1546,Store_1546,registrado
ROUTE_0017,CUST_1547,Store_1547,registrado
ROUTE_0010,CUST_1548,Store_1548,registrado
ROUTE_0021,CUST_1549,Store_1549,no registrado
ROUTE_0012,CUST_1550,Store_1550,registrado
ROUTE_0005,CUST_1551,Store_1551,no registrado
ROUTE_0003,CUST_1552,Store_1552,no registrado
ROUTE_0004,CUST_1553,Store_1553,registrado
ROUTE_0008,CUST_1554,Store_1554,registrado
ROUTE_0006,CUST_1555,Store_1555,registrado
ROUTE_0005,CUST_1556,Store_1556,no registrado
ROUTE_0010,CUST_1557,Store_1557,registrado
ROUTE_0014,CUST_1558,Store_1558,no registrado
ROUTE_0010,CUST_1559,Store_1559,registrado
ROUTE_0008,CUST_1560,Store_1560,no registrado
ROUTE_0009,CUST_1561,Store_1561,registrado
ROUTE_0010,CUST_1562,Store_1562,registrado
ROUTE_0015,CUST_1563,Store_1563,registrado
ROUTE_0014,CUST_1564,Store_1564,registrado
ROUTE_0017,CUST_1565,Store_1565,registrado
ROUTE_0004,CUST_1566,Store_1566,registrado
ROUTE_0002,CUST_1567,Store_1567,registrado
ROUTE_0019,CUST_1568,Store_1568,registrado
ROUTE_0006,CUST_1569,Store_1569,no registrado
ROUTE_0016,CUST_1570,Store_1570,no registrado
ROUTE_0019,CUST_1571,Store_1571,registrado
ROUTE_0003,CUST_1572,Store_1572,registrado
ROUTE_0002,CUST_1573,Store_1573,registrado
ROUTE_0005,CUST_1574,Store_1574,registrado
ROUTE_0016,CUST_1575,Store_1575,registrado
ROUTE_0021,CUST_1576,Store_1576,registrado
ROUTE_0010,CUST_1577,Store_1577,registrado
ROUTE_0012,CUST_1578,Store_1578,registrado
ROUTE_0003,CUST_1579,Store_1579,registrado
ROUTE_0019,CUST_1580,Store_1580,no registrado
ROUTE_0003,CUST_1581,Store_1581,registrado
ROUTE_0019,CUST_1582,Store_1582,no registrado
ROUTE_0003,CUST_1583,Store_1583,registrado
ROUTE_0005,CUST_1584,Store_1584,registrado
ROUTE_0002,CUST_1585,Store_1585,no registrado
ROUTE_0002,CUST_1586,Store_1586,registrado
ROUTE_0015,CUST_1587,Store_1587,no registrado
ROUTE_0005,CUST_1588,Store_1588,registrado
ROUTE_0009,CUST_1589,Store_1589,no registrado
ROUTE_0017,CUST_1590,Store_1590,registrado
ROUTE_0021,CUST_1591,Store_1591,no registrado
ROUTE_0014,CUST_1592,Store_1592,no registrado
ROUTE_0012,CUST_1593,Store_1593,registrado
ROUTE_0016,CUST_1594,Store_1594,no registrado
ROUTE_0017,CUST_1595,Store_1595,registrado
ROUTE_0013,CUST_1596,Store_1596,registrado
ROUTE_0003,CUST_1597,Store_1597,no registrado
ROUTE_0009,CUST_1598,Store_1598,registrado
ROUTE_0004,CUST_1599,Store_1599,registrado
ROUTE_0012,CUST_1600,Store_1600,registrado
ROUTE_0004,CUST_1601,Store_1601,registrado
ROUTE_0017,CUST_1602,Store_1602,no registrado
ROUTE_0009,CUST_1603,Store_1603,registrado
ROUTE_0002,CUST_1604,Store_1604,no registrado
ROUTE_0015,CUST_1605,Store_1605,registrado
ROUTE_0009,CUST_1606,Store_1606,registrado
ROUTE_0016,CUST_1607,Store_1607,registrado
ROUTE_0017,CUST_1608,Store_1608,registrado
ROUTE_0011,CUST_1608,Store_1608,registrado
ROUTE_0002,CUST_1609,Store_1609,registrado
ROUTE_0017,CUST_1610,Store_1610,registrado
ROUTE_0010,CUST_1611,Store_1611,registrado
ROUTE_0014,CUST_1612,Store_1612,registrado
ROUTE_0014,CUST_1613,Store_1613,registrado
ROUTE_0009,CUST_1614,Store_1614,registrado
ROUTE_0001,CUST_1615,Store_1615,registrado
ROUTE_0015,CUST_1616,Store_1616,registrado
ROUTE_0002,CUST_1617,Store_1617,registrado
ROUTE_0018,CUST_1618,Store_1618,registrado
ROUTE_0011,CUST_1619,Store_1619,registrado
ROUTE_0010,CUST_1620,Store_1620,registrado
ROUTE_0015,CUST_1621,Store_1621,registrado
ROUTE_0018,CUST_1622,Store_1622,registrado
ROUTE_0005,CUST_1623,Store_1623,registrado
ROUTE_0014,CUST_1624,Store_1624,registrado
ROUTE_0002,CUST_1625,Store_1625,no registrado
ROUTE_0006,CUST_1626,Store_1626,registrado
ROUTE_0017,CUST_1627,Store_1627,registrado
ROUTE_0002,CUST_1628,Store_1628,no registrado
ROUTE_0008,CUST_1629,Store_1629,no registrado
ROUTE_0014,CUST_1630,Store_1630,registrado
ROUTE_0019,CUST_1631,Store_1631,registrado
ROUTE_0017,CUST_1632,Store_1632,registrado
ROUTE_0009,CUST_1633,Store_1633,registrado
ROUTE_0022,CUST_1634,Store_1634,no registrado
ROUTE_0003,CUST_1635,Store_1635,registrado
ROUTE_0015,CUST_1636,Store_1636,registrado
ROUTE_0002,CUST_1637,Store_1637,registrado
ROUTE_0005,CUST_1638,Store_1638,no registrado
ROUTE_0008,CUST_1639,Store_1639,registrado
ROUTE_0009,CUST_1640,Store_1640,registrado
ROUTE_0005,CUST_1641,Store_1641,no registrado
ROUTE_0005,CUST_1642,Store_1642,registrado
ROUTE_0008,CUST_1643,Store_1643,registrado
ROUTE_0001,CUST_1644,Store_1644,registrado
ROUTE_0002,CUST_1645,Store_1645,no registrado
ROUTE_0014,CUST_1646,Store_1646,registrado
ROUTE_0014,CUST_1647,Store_1647,registrado
ROUTE_0009,CUST_1648,Store_1648,registrado
ROUTE_0012,CUST_1649,Store_1649,registrado
ROUTE_0010,CUST_1650,Store_1650,no registrado
ROUTE_0014,CUST_1651,Store_1651,registrado
ROUTE_0003,CUST_1652,Store_1652,registrado
ROUTE_0014,CUST_1653,Store_1653,no registrado
ROUTE_0014,CUST_1654,Store_1654,no registrado
ROUTE_0015,CUST_1655,Store_1655,no registrado
ROUTE_0009,CUST_1656,Store_1656,registrado
ROUTE_0001,CUST_1657,Store_1657,registrado
ROUTE_0002,CUST_1658,Store_1658,registrado
ROUTE_0004,CUST_1659,Store_1659,registrado
ROUTE_0014,CUST_1660,Store_1660,registrado
ROUTE_0006,CUST_1661,Store_1661,registrado
ROUTE_0019,CUST_1662,Store_1662,registrado
ROUTE_0018,CUST_1662,Store_1662,registrado
ROUTE_0009,CUST_1663,Store_1663,registrado
ROUTE_0007,CUST_1664,Store_1664,registrado
ROUTE_0017,CUST_1665,Store_1665,no registrado
ROUTE_0004,CUST_1666,Store_1666,registrado
ROUTE_0012,CUST_1667,Store_1667,no registrado
ROUTE_0016,CUST_1668,Store_1668,registrado
ROUTE_0014,CUST_1669,Store_1669,registrado
ROUTE_0010,CUST_1670,Store_1670,registrado
ROUTE_0021,CUST_1671,Store_1671,no registrado
ROUTE_0021,CUST_1672,Store_1672,registrado
ROUTE_0002,CUST_1673,Store_1673,registrado
ROUTE_0015,CUST_1674,Store_1674,registrado
ROUTE_0017,CUST_1675,Store_1675,registrado
ROUTE_0017,CUST_1676,Store_1676,no registrado
ROUTE_0011,CUST_1677,Store_1677,registrado
ROUTE_0017,CUST_1678,Store_1678,no registrado
ROUTE_0004,CUST_1679,Store_1679,registrado
ROUTE_0014,CUST_1680,Store_1680,registrado
ROUTE_0010,CUST_1681,Store_1681,registrado
ROUTE_0017,CUST_1682,Store_1682,no registrado
ROUTE_0014,CUST_1683,Store_1683,registrado
ROUTE_0015,CUST_1684,Store_1684,registrado
ROUTE_0006,CUST_1685,Store_1685,registrado
ROUTE_0010,CUST_1686,Store_1686,no registrado
ROUTE_0008,CUST_1687,Store_1687,no registrado
ROUTE_0017,CUST_1688,Store_1688,no registrado
ROUTE_0017,CUST_1689,Store_1689,no registrado
ROUTE_0019,CUST_1690,Store_1690,registrado
ROUTE_0012,CUST_1690,Store_1690,registrado
ROUTE_0002,CUST_1691,Store_1691,no registrado
ROUTE_0017,CUST_1692,Store_1692,no registrado
ROUTE_0006,CUST_1693,Store_1693,registrado
ROUTE_0010,CUST_1694,Store_1694,registrado
ROUTE_0012,CUST_1695,Store_1695,registrado
ROUTE_0002,CUST_1696,Store_1696,registrado
ROUTE_0021,CUST_1697,Store_1697,no registrado
ROUTE_0021,CUST_1698,Store_1698,registrado
ROUTE_0015,CUST_1699,Store_1699,registrado
ROUTE_0003,CUST_1700,Store_1700,registrado
ROUTE_0006,CUST_1701,Store_1701,registrado
ROUTE_0012,CUST_1702,Store_1702,registrado
ROUTE_0014,CUST_1703,Store_1703,registrado
ROUTE_0006,CUST_1704,Store_1704,no registrado
ROUTE_0002,CUST_1705,Store_1705,registrado
ROUTE_0016,CUST_1706,Store_1706,registrado
ROUTE_0017,CUST_1707,Store_1707,no registrado
ROUTE_0006,CUST_1708,Store_1708,registrado
ROUTE_0004,CUST_1709,Store_1709,no registrado
ROUTE_0005,CUST_1710,Store_1710,no registrado
ROUTE_0008,CUST_1711,Store_1711,no registrado
ROUTE_0012,CUST_1712,Store_1712,registrado
ROUTE_0014,CUST_1713,Store_1713,no registrado
ROUTE_0014,CUST_1714,Store_1714,registrado
ROUTE_0012,CUST_1715,Store_1715,registrado
ROUTE_0008,CUST_1716,Store_1716,no registrado
ROUTE_0006,CUST_1717,Store_1717,registrado
ROUTE_0014,CUST_1718,Store_1718,no registrado
ROUTE_0006,CUST_1719,Store_1719,registrado
ROUTE_0005,CUST_1720,Store_1720,registrado
ROUTE_0021,CUST_1721,Store_1721,registrado
ROUTE_0014,CUST_1722,Store_1722,registrado
ROUTE_0003,CUST_1723,Store_1723,registrado
ROUTE_0017,CUST_1724,Store_1724,no registrado
ROUTE_0015,CUST_1725,Store_1725,no registrado
ROUTE_0018,CUST_1726,Store_1726,registrado
ROUTE_0009,CUST_1727,Store_1727,registrado
ROUTE_0021,CUST_1728,Store_1728,no registrado
ROUTE_0013,CUST_1729,Store_1729,no registrado
ROUTE_0021,CUST_1730,Store_1730,no registrado
ROUTE_0018,CUST_1731,Store_1731,no registrado
ROUTE_0021,CUST_1732,Store_1732,no registrado
ROUTE_0018,CUST_1733,Store_1733,registrado
ROUTE_0022,CUST_1734,Store_1734,no registrado
ROUTE_0022,CUST_1735,Store_1735,no registrado
ROUTE_0015,CUST_1736,Store_1736,no registrado
ROUTE_0004,CUST_1737,Store_1737,no registrado
ROUTE_0021,CUST_1738,Store_1738,no registrado
ROUTE_0003,CUST_1739,Store_1739,no registrado
ROUTE_0015,CUST_1740,Store_1740,no registrado
ROUTE_0001,CUST_1741,Store_1741,no registrado
ROUTE_0006,CUST_1742,Store_1742,no registrado
ROUTE_0008,CUST_1743,Store_1743,no registrado
ROUTE_0017,CUST_1744,Store_1744,no registrado
ROUTE_0010,CUST_1745,Store_1745,no registrado
ROUTE_0012,CUST_1746,Store_1746,no registrado
ROUTE_0005,CUST_1747,Store_1747,no registrado
ROUTE_0013,CUST_1748,Store_1748,no registrado
ROUTE_0017,CUST_1749,Store_1749,no registrado
ROUTE_0010,CUST_1750,Store_1750,registrado
ROUTE_0006,CUST_1751,Store_1751,registrado
ROUTE_0010,CUST_1752,Store_1752,registrado
ROUTE_0004,CUST_1753,Store_1753,registrado
ROUTE_0004,CUST_1754,Store_1754,registrado
ROUTE_0004,CUST_1755,Store_1755,registrado
ROUTE_0012,CUST_1756,Store_1756,registrado
ROUTE_0006,CUST_1757,Store_1757,registrado
ROUTE_0014,CUST_1758,Store_1758,registrado
ROUTE_0019,CUST_1759,Store_1759,registrado
ROUTE_0019,CUST_1760,Store_1760,registrado
ROUTE_0010,CUST_1761,Store_1761,registrado
ROUTE_0010,CUST_1762,Store_1762,registrado
ROUTE_0015,CUST_1763,Store_1763,registrado
ROUTE_0017,CUST_1764,Store_1764,registrado
ROUTE_0022,CUST_1765,Store_1765,no registrado
ROUTE_0018,CUST_1766,Store_1766,no registrado
ROUTE_0009,CUST_1767,Store_1767,registrado
ROUTE_0002,CUST_1768,Store_1768,no registrado
ROUTE_0004,CUST_1769,Store_1769,registrado
ROUTE_0014,CUST_1770,Store_1770,registrado
ROUTE_0017,CUST_1771,Store_1771,no registrado
ROUTE_0012,CUST_1772,Store_1772,registrado
ROUTE_0010,CUST_1773,Store_1773,registrado
ROUTE_0015,CUST_1774,Store_1774,no registrado
ROUTE_0002,CUST_1775,Store_1775,registrado
ROUTE_0018,CUST_1776,Store_1776,registrado
ROUTE_0006,CUST_1777,Store_1777,no registrado
ROUTE_0003,CUST_1778,Store_1778,no registrado
ROUTE_0019,CUST_1779,Store_1779,registrado
ROUTE_0012,CUST_1779,Store_1779,registrado
ROUTE_0007,CUST_1780,Store_1780,registrado
ROUTE_0011,CUST_1781,Store_1781,registrado
ROUTE_0017,CUST_1782,Store_1782,registrado
ROUTE_0008,CUST_1783,Store_1783,no registrado
ROUTE_0015,CUST_1784,Store_1784,registrado
ROUTE_0011,CUST_1785,Store_1785,registrado
ROUTE_0003,CUST_1786,Store_1786,registrado
ROUTE_0022,CUST_1787,Store_1787,no registrado
ROUTE_0016,CUST_1788,Store_1788,registrado
ROUTE_0003,CUST_1789,Store_1789,no registrado
ROUTE_0010,CUST_1790,Store_1790,no registrado
ROUTE_0017,CUST_1791,Store_1791,no registrado
ROUTE_0005,CUST_1792,Store_1792,no registrado
ROUTE_0016,CUST_1793,Store_1793,no registrado
ROUTE_0010,CUST_1794,Store_1794,registrado
ROUTE_0004,CUST_1795,Store_1795,registrado
ROUTE_0021,CUST_1796,Store_1796,registrado
ROUTE_0018,CUST_1797,Store_1797,registrado
ROUTE_0020,CUST_1798,Store_1798,registrado
ROUTE_0007,CUST_1799,Store_1799,no registrado
ROUTE_0017,CUST_1800,Store_1800,no registrado
ROUTE_0012,CUST_1801,Store_1801,no registrado
ROUTE_0015,CUST_1802,Store_1802,registrado
ROUTE_0014,CUST_1803,Store_1803,no registrado
ROUTE_0008,CUST_1804,Store_1804,registrado
ROUTE_0008,CUST_1805,Store_1805,no registrado
ROUTE_0004,CUST_1806,Store_1806,no registrado
ROUTE_0021,CUST_1807,Store_1807,no registrado
ROUTE_0009,CUST_1808,Store_1808,registrado
ROUTE_0011,CUST_1809,Store_1809,no registrado
ROUTE_0017,CUST_1810,Store_1810,registrado
ROUTE_0002,CUST_1811,Store_1811,no registrado
ROUTE_0010,CUST_1812,Store_1812,registrado
ROUTE_0002,CUST_1813,Store_1813,no registrado
ROUTE_0010,CUST_1814,Store_1814,registrado
ROUTE_0012,CUST_1815,Store_1815,registrado
ROUTE_0022,CUST_1816,Store_1816,no registrado
ROUTE_0017,CUST_1817,Store_1817,registrado
ROUTE_0002,CUST_1818,Store_1818,registrado
ROUTE_0005,CUST_1819,Store_1819,registrado
ROUTE_0002,CUST_1820,Store_1820,no registrado
ROUTE_0017,CUST_1821,Store_1821,no registrado
ROUTE_0002,CUST_1822,Store_1822,registrado
ROUTE_0005,CUST_1823,Store_1823,registrado
ROUTE_0002,CUST_1824,Store_1824,registrado
ROUTE_0011,CUST_1825,Store_1825,registrado
ROUTE_0010,CUST_1826,Store_1826,no registrado
ROUTE_0002,CUST_1827,Store_1827,registrado
ROUTE_0003,CUST_1828,Store_1828,registrado
ROUTE_0021,CUST_1829,Store_1829,no registrado
ROUTE_0018,CUST_1830,Store_1830,registrado
ROUTE_0019,CUST_1831,Store_1831,registrado
ROUTE_0007,CUST_1832,Store_1832,no registrado
ROUTE_0005,CUST_1833,Store_1833,registrado
ROUTE_0019,CUST_1834,Store_1834,registrado
ROUTE_0010,CUST_1835,Store_1835,registrado
ROUTE_0010,CUST_1836,Store_1836,registrado
ROUTE_0010,CUST_1837,Store_1837,registrado
ROUTE_0010,CUST_1838,Store_1838,registrado
ROUTE_0021,CUST_1839,Store_1839,registrado
ROUTE_0018,CUST_1840,Store_1840,registrado
ROUTE_0004,CUST_1841,Store_1841,no registrado
ROUTE_0017,CUST_1842,Store_1842,registrado
ROUTE_0018,CUST_1843,Store_1843,no registrado
ROUTE_0017,CUST_1844,Store_1844,registrado
ROUTE_0015,CUST_1845,Store_1845,registrado
ROUTE_0017,CUST_1846,Store_1846,registrado
ROUTE_0004,CUST_1847,Store_1847,registrado
ROUTE_0017,CUST_1848,Store_1848,no registrado
ROUTE_0004,CUST_1849,Store_1849,no registrado
ROUTE_0017,CUST_1850,Store_1850,registrado
ROUTE_0021,CUST_1851,Store_1851,registrado
ROUTE_0009,CUST_1852,Store_1852,registrado
ROUTE_0009,CUST_1853,Store_1853,registrado
ROUTE_0004,CUST_1854,Store_1854,registrado
ROUTE_0012,CUST_1855,Store_1855,registrado
ROUTE_0017,CUST_1856,Store_1856,no registrado
ROUTE_0002,CUST_1857,Store_1857,no registrado
ROUTE_0008,CUST_1858,Store_1858,registrado
ROUTE_0011,CUST_1859,Store_1859,no registrado
ROUTE_0010,CUST_1860,Store_1860,registrado
ROUTE_0018,CUST_1861,Store_1861,registrado
ROUTE_0003,CUST_1862,Store_1862,no registrado
ROUTE_0019,CUST_1863,Store_1863,no registrado
ROUTE_0002,CUST_1864,Store_1864,registrado
ROUTE_0006,CUST_1865,Store_1865,no registrado
ROUTE_0009,CUST_1866,Store_1866,registrado
ROUTE_0018,CUST_1867,Store_1867,registrado
ROUTE_0019,CUST_1868,Store_1868,registrado
ROUTE_0006,CUST_1869,Store_1869,registrado
ROUTE_0002,CUST_1870,Store_1870,no registrado
ROUTE_0009,CUST_1871,Store_1871,registrado
ROUTE_0008,CUST_1872,Store_1872,registrado
ROUTE_0021,CUST_1873,Store_1873,registrado
ROUTE_0004,CUST_1874,Store_1874,registrado
ROUTE_0009,CUST_1875,Store_1875,registrado
ROUTE_0008,CUST_1876,Store_1876,no registrado
ROUTE_0017,CUST_1877,Store_1877,registrado
ROUTE_0012,CUST_1878,Store_1878,registrado
ROUTE_0022,CUST_1879,Store_1879,no registrado
ROUTE_0005,CUST_1880,Store_1880,registrado
ROUTE_0008,CUST_1881,Store_1881,no registrado
ROUTE_0013,CUST_1882,Store_1882,registrado
ROUTE_0013,CUST_1883,Store_1883,registrado
ROUTE_0008,CUST_1884,Store_1884,no registrado
ROUTE_0008,CUST_1883,Store_1883,registrado
ROUTE_0021,CUST_1885,Store_1885,registrado
ROUTE_0017,CUST_1886,Store_1886,no registrado
ROUTE_0014,CUST_1887,Store_1887,no registrado
ROUTE_0010,CUST_1888,Store_1888,registrado
ROUTE_0022,CUST_1889,Store_1889,registrado
ROUTE_0021,CUST_1890,Store_1890,no registrado
ROUTE_0001,CUST_1891,Store_1891,no registrado
ROUTE_0002,CUST_1892,Store_1892,no registrado
ROUTE_0016,CUST_1893,Store_1893,no registrado
ROUTE_0022,CUST_1894,Store_1894,no registrado
ROUTE_0016,CUST_1895,Store_1895,no registrado
ROUTE_0002,CUST_1896,Store_1896,no registrado
ROUTE_0016,CUST_1897,Store_1897,no registrado
ROUTE_0008,CUST_1898,Store_1898,registrado
ROUTE_0002,CUST_1899,Store_1899,no registrado
ROUTE_0018,CUST_1900,Store_1900,no registrado
ROUTE_0002,CUST_1901,Store_1901,registrado
ROUTE_0015,CUST_1902,Store_1902,registrado
ROUTE_0013,CUST_1903,Store_1903,no registrado
ROUTE_0013,CUST_1904,Store_1904,no registrado
ROUTE_0002,CUST_1905,Store_1905,registrado
ROUTE_0014,CUST_1906,Store_1906,registrado
ROUTE_0019,CUST_1907,Store_1907,registrado
ROUTE_0016,CUST_1908,Store_1908,registrado
ROUTE_0011,CUST_1909,Store_1909,registrado
ROUTE_0015,CUST_1910,Store_1910,registrado
ROUTE_0006,CUST_1911,Store_1911,registrado
ROUTE_0022,CUST_1912,Store_1912,registrado
ROUTE_0022,CUST_1913,Store_1913,registrado
ROUTE_0013,CUST_1914,Store_1914,registrado
ROUTE_0022,CUST_1915,Store_1915,registrado
ROUTE_0002,CUST_1916,Store_1916,registrado
ROUTE_0010,CUST_1917,Store_1917,registrado
ROUTE_0016,CUST_1918,Store_1918,registrado
ROUTE_0006,CUST_1919,Store_1919,no registrado
ROUTE_0009,CUST_1920,Store_1920,registrado
ROUTE_0016,CUST_1921,Store_1921,registrado
ROUTE_0018,CUST_1922,Store_1922,no registrado
ROUTE_0016,CUST_1923,Store_1923,registrado
ROUTE_0004,CUST_1924,Store_1924,registrado
ROUTE_0012,CUST_1925,Store_1925,registrado
ROUTE_0013,CUST_1926,Store_1926,registrado
ROUTE_0007,CUST_1927,Store_1927,no registrado
ROUTE_0007,CUST_1928,Store_1928,registrado
ROUTE_0020,CUST_1929,Store_1929,registrado
ROUTE_0007,CUST_1930,Store_1930,registrado
ROUTE_0003,CUST_1931,Store_1931,registrado
ROUTE_0022,CUST_1932,Store_1932,registrado
ROUTE_0002,CUST_1933,Store_1933,registrado
ROUTE_0015,CUST_1934,Store_1934,no registrado
ROUTE_0002,CUST_1935,Store_1935,no registrado
ROUTE_0002,CUST_1936,Store_1936,registrado
ROUTE_0004,CUST_1937,Store_1937,no registrado
ROUTE_0018,CUST_1938,Store_1938,registrado
ROUTE_0009,CUST_1939,Store_1939,registrado
ROUTE_0014,CUST_1940,Store_1940,registrado
ROUTE_0003,CUST_1941,Store_1941,no registrado
ROUTE_0003,CUST_1942,Store_1942,no registrado
ROUTE_0017,CUST_1943,Store_1943,registrado
ROUTE_0009,CUST_1944,Store_1944,no registrado
ROUTE_0021,CUST_1945,Store_1945,no registrado
ROUTE_0021,CUST_1946,Store_1946,no registrado
ROUTE_0017,CUST_1947,Store_1947,registrado
ROUTE_0006,CUST_1948,Store_1948,registrado
ROUTE_0015,CUST_1949,Store_1949,registrado
ROUTE_0003,CUST_1950,Store_1950,no registrado
ROUTE_0004,CUST_1951,Store_1951,no registrado
ROUTE_0021,CUST_1952,Store_1952,no registrado
ROUTE_0009,CUST_1953,Store_1953,registrado
ROUTE_0006,CUST_1954,Store_1954,no registrado
ROUTE_0018,CUST_1955,Store_1955,registrado
ROUTE_0020,CUST_1956,Store_1956,no registrado
ROUTE_0021,CUST_1957,Store_1957,registrado
ROUTE_0011,CUST_1958,Store_1958,registrado
ROUTE_0006,CUST_1959,Store_1959,no registrado
ROUTE_0005,CUST_1960,Store_1960,no registrado
ROUTE_0010,CUST_1961,Store_1961,registrado
ROUTE_0005,CUST_1962,Store_1962,registrado
ROUTE_0012,CUST_1963,Store_1963,no registrado
ROUTE_0006,CUST_1964,Store_1964,registrado
ROUTE_0012,CUST_1965,Store_1965,registrado
ROUTE_0014,CUST_1966,Store_1966,registrado
ROUTE_0015,CUST_1967,Store_1967,no registrado
ROUTE_0012,CUST_1968,Store_1968,registrado
ROUTE_0017,CUST_1969,Store_1969,no registrado
ROUTE_0010,CUST_1970,Store_1970,registrado
ROUTE_0002,CUST_1971,Store_1971,registrado
ROUTE_0003,CUST_1972,Store_1972,registrado
ROUTE_0021,CUST_1973,Store_1973,registrado
ROUTE_0009,CUST_1974,Store_1974,registrado
ROUTE_0009,CUST_1975,Store_1975,registrado
ROUTE_0009,CUST_1976,Store_1976,registrado
ROUTE_0019,CUST_1977,Store_1977,no registrado
ROUTE_0012,CUST_1978,Store_1978,registrado
ROUTE_0001,CUST_1979,Store_1979,no registrado
ROUTE_0013,CUST_1980,Store_1980,no registrado
ROUTE_0008,CUST_1981,Store_1981,no registrado
ROUTE_0005,CUST_1982,Store_1982,registrado
ROUTE_0003,CUST_1983,Store_1983,registrado
ROUTE_0003,CUST_1984,Store_1984,no registrado
ROUTE_0003,CUST_1985,Store_1985,registrado
ROUTE_0022,CUST_1986,Store_1986,no registrado
ROUTE_0003,CUST_1987,Store_1987,no registrado
ROUTE_0019,CUST_1988,Store_1988,registrado
ROUTE_0016,CUST_1989,Store_1989,registrado
ROUTE_0009,CUST_1990,Store_1990,no registrado
ROUTE_0011,CUST_1991,Store_1991,registrado
ROUTE_0016,CUST_1992,Store_1992,registrado
ROUTE_0003,CUST_1993,Store_1993,registrado
ROUTE_0009,CUST_1994,Store_1994,registrado
ROUTE_0009,CUST_1995,Store_1995,registrado
ROUTE_0009,CUST_1996,Store_1996,registrado
ROUTE_0002,CUST_1997,Store_1997,registrado
ROUTE_0003,CUST_1998,Store_1998,registrado
ROUTE_0002,CUST_1999,Store_1999,no registrado
ROUTE_0010,CUST_1999,Store_1999,no registrado
ROUTE_0015,CUST_2000,Store_2000,registrado
ROUTE_0006,CUST_2001,Store_2001,no registrado
ROUTE_0021,CUST_2002,Store_2002,no registrado
ROUTE_0021,CUST_2003,Store_2003,registrado
ROUTE_0018,CUST_2004,Store_2004,no registrado
ROUTE_0004,CUST_2005,Store_2005,registrado
ROUTE_0021,CUST_2006,Store_2006,registrado
ROUTE_0021,CUST_2007,Store_2007,registrado
ROUTE_0021,CUST_2008,Store_2008,no registrado
ROUTE_0020,CUST_2009,Store_2009,no registrado
ROUTE_0007,CUST_2010,Store_2010,no registrado
ROUTE_0020,CUST_2011,Store_2011,no registrado
ROUTE_0007,CUST_2012,Store_2012,no registrado
ROUTE_0007,CUST_2013,Store_2013,no registrado
ROUTE_0020,CUST_2014,Store_2014,no registrado
ROUTE_0020,CUST_2015,Store_2015,no registrado
ROUTE_0008,CUST_2016,Store_2016,no registrado
ROUTE_0007,CUST_2017,Store_2017,no registrado
ROUTE_0018,CUST_2018,Store_2018,registrado
ROUTE_0007,CUST_2019,Store_2019,registrado
ROUTE_0002,CUST_2020,Store_2020,no registrado
ROUTE_0001,CUST_2021,Store_2021,registrado
ROUTE_0018,CUST_2022,Store_2022,registrado
ROUTE_0020,CUST_2023,Store_2023,registrado
ROUTE_0020,CUST_2024,Store_2024,no registrado
ROUTE_0006,CUST_2024,Store_2024,no registrado
ROUTE_0015,CUST_2024,Store_2024,no registrado
ROUTE_0011,CUST_2025,Store_2025,registrado
ROUTE_0020,CUST_2026,Store_2026,no registrado
ROUTE_0008,CUST_2027,Store_2027,registrado
ROUTE_0007,CUST_2028,Store_2028,registrado
ROUTE_0016,CUST_2029,Store_2029,no registrado
ROUTE_0004,CUST_2030,Store_2030,registrado
ROUTE_0010,CUST_2031,Store_2031,registrado
ROUTE_0014,CUST_2032,Store_2032,no registrado
ROUTE_0019,CUST_2033,Store_2033,registrado
ROUTE_0012,CUST_2033,Store_2033,registrado
ROUTE_0005,CUST_2034,Store_2034,registrado
ROUTE_0018,CUST_2035,Store_2035,no registrado
ROUTE_0009,CUST_2036,Store_2036,registrado
ROUTE_0003,CUST_2037,Store_2037,registrado
ROUTE_0003,CUST_2038,Store_2038,registrado
ROUTE_0016,CUST_2039,Store_2039,no registrado
ROUTE_0010,CUST_2040,Store_2040,registrado
ROUTE_0009,CUST_2041,Store_2041,registrado
ROUTE_0010,CUST_2042,Store_2042,registrado
ROUTE_0017,CUST_2043,Store_2043,registrado
ROUTE_0005,CUST_2044,Store_2044,registrado
ROUTE_0009,CUST_2045,Store_2045,registrado
ROUTE_0006,CUST_2046,Store_2046,no registrado
ROUTE_0004,CUST_2047,Store_2047,no registrado
ROUTE_0003,CUST_2048,Store_2048,registrado
ROUTE_0003,CUST_2049,Store_2049,registrado
ROUTE_0021,CUST_2050,Store_2050,no registrado
ROUTE_0020,CUST_2051,Store_2051,registrado
ROUTE_0010,CUST_2052,Store_2052,registrado
ROUTE_0014,CUST_2053,Store_2053,no registrado
