distrito_sap,ruta,nip_cliente,nombre_cliente,status_registro
4210,RT021,200000207,Comercial El Roble 35,no registrado
4210,RT007,200000755,Mercadito El Trebol 44,registrado
4210,RT017,200000755,Mercadito El Trebol 44,registrado
4210,RT012,200000372,Mini Market El Sol 8,registrado
4210,RT008,200000795,Bodega El Trebol 48,registrado
4210,RT014,200000892,Minisuper La Victoria 60,registrado
4210,RT012,200001767,Frutería Del Valle 8,registrado
4210,RT001,200000018,Abarrotes El Progreso 72,registrado
4210,RT001,200000803,Bodega El Sol 95,no registrado
4210,RT012,200001594,Depósito Santa Fe 19,registrado
4210,RT014,200001521,Depósito Las Flores 91,registrado
4210,RT020,200001108,Minisuper El Mirador 94,registrado
4210,RT001,200000613,Depósito La Victoria 37,no registrado
4210,RT019,200001658,Mini Market Las Flores 28,registrado
4210,RT010,200000392,Frutería La Esperanza 57,registrado
4210,RT001,200000142,Mini Market Santa Cruz 99,registrado
4210,RT015,200001563,Tienda Buena Vista 2,registrado
4210,RT021,200000812,Abarrotes Los Alamos 40,registrado
4210,RT016,200000772,Abarrotes El Progreso 66,registrado
4210,RT006,200001161,Minisuper La Fortuna 30,registrado
4210,RT012,200000564,Tienda La Victoria 12,registrado
4210,RT017,200000481,Depósito La Esperanza 33,registrado
4210,RT004,200001757,Depósito Los Pinos 34,registrado
4210,RT020,200000073,Depósito Los Alamos 62,registrado
4210,RT002,200001991,Mercadito La Victoria 30,registrado
4210,RT018,200000083,Frutería Buena Vista 72,no registrado
4210,RT013,200001252,Mercadito Del Valle 47,registrado
4210,RT001,200000785,Bodega Santa Cruz 36,registrado
4210,RT007,200000393,Mini Market San José 98,no registrado
4210,RT007,200000287,Super Santa Cruz 98,registrado
4210,RT021,200001662,Super Los Pinos 47,no registrado
4210,RT013,200000923,Mini Market Santa Fe 44,registrado
4210,RT008,200000864,Tienda La Perla 2,registrado
4210,RT016,200000041,Bodega Las Flores 49,registrado
4210,RT018,200001105,Minisuper El Roble 90,registrado
4210,RT010,200000149,Minisuper El Sol 29,no registrado
4210,RT019,200001417,Mini Market El Progreso 74,registrado
4210,RT019,200000757,Mercadito El Mirador 64,registrado
4210,RT017,200000458,Mercadito Del Valle 94,registrado
4210,RT016,200000921,Super La Victoria 7,registrado
4210,RT015,200000029,Minisuper La Fortuna 32,registrado
4210,RT015,200000303,Tienda El Encanto 85,registrado
4210,RT003,200000102,Bodega El Mirador 16,registrado
4210,RT007,200000227,Minisuper El Mirador 20,no registrado
4210,RT016,200000684,Mercadito El Mirador 39,registrado
4210,RT015,200000101,Abarrotes Los Pinos 53,registrado
4210,RT011,200000514,Tienda La Victoria 7,no registrado
4210,RT005,200000236,Depósito El Encanto 2,registrado
4210,RT011,200000262,Minisuper El Encanto 17,registrado
4210,RT009,200000504,Minisuper El Mirador 68,no registrado
4210,RT018,200000758,Mercadito Buena Vista 22,registrado
4210,RT003,200000539,Mini Market Del Norte 77,registrado
4210,RT002,200000894,Bodega El Trebol 28,registrado
4210,RT003,200000759,Comercial El Trebol 35,registrado
4210,RT018,200001474,Frutería Buena Vista 99,no registrado
4210,RT012,200001529,Bodega El Progreso 86,registrado
4210,RT016,200000619,Minisuper La Unión 2,registrado
4210,RT013,200000012,Tienda El Mirador 99,registrado
4210,RT011,200000400,Bodega La Perla 44,no registrado
4210,RT003,200000329,Bodega El Trebol 94,no registrado
4210,RT015,200001203,Super El Mirador 71,no registrado
4210,RT019,200000859,Minisuper Del Norte 46,registrado
4210,RT018,200000825,Comercial La Victoria 55,registrado
4210,RT015,200000858,Comercial Los Alamos 57,registrado
4210,RT014,200000817,Mercadito Buena Vista 80,no registrado
4210,RT003,200001537,Mercadito La Victoria 91,registrado
4210,RT017,200000850,Mercadito La Esperanza 52,registrado
4210,RT002,200000882,Frutería El Sol 64,registrado
4210,RT017,200000520,Abarrotes San José 52,registrado
4210,RT019,200000544,Mini Market Los Pinos 87,no registrado
4210,RT018,200001402,Tienda El Progreso 68,registrado
4210,RT010,200001223,Comercial Del Norte 63,registrado
4210,RT008,200000886,Minisuper La Victoria 53,no registrado
4210,RT003,200000259,Minisuper Los Pinos 62,registrado
4210,RT003,200000876,Mercadito El Progreso 99,registrado
4210,RT015,200000304,Mini Market La Esperanza 52,registrado
4210,RT008,200000756,Tienda Las Flores 59,no registrado
4210,RT020,200000756,Tienda Las Flores 59,no registrado
4210,RT019,200001277,Minisuper Santa Fe 85,registrado
4210,RT017,200001104,Frutería La Victoria 91,no registrado
4210,RT018,200000351,Comercial La Fortuna 68,registrado
4210,RT010,200001222,Bodega El Encanto 67,no registrado
4210,RT003,200000199,Comercial San José 46,registrado
4210,RT007,200000035,Bodega Del Valle 16,registrado
4210,RT020,200000065,Tienda El Trebol 91,registrado
4210,RT011,200000831,Tienda El Encanto 56,registrado
4210,RT017,200000318,Comercial Santa Fe 24,registrado
4210,RT014,200001785,Mercadito El Encanto 23,no registrado
4210,RT019,200000379,Bodega Los Alamos 40,registrado
4210,RT002,200000419,Mercadito San José 9,no registrado
4210,RT008,200000364,Abarrotes Del Norte 30,no registrado
4210,RT015,200000556,Minisuper La Unión 86,registrado
4210,RT007,200000586,Mini Market Buena Vista 62,registrado
4210,RT009,200000480,Comercial El Sol 15,registrado
4210,RT002,200000486,Mini Market La Victoria 94,no registrado
4210,RT017,200001383,Bodega Del Norte 51,registrado
4210,RT003,200001290,Bodega Buena Vista 68,no registrado
4210,RT017,200001428,Mercadito La Victoria 13,registrado
4210,RT007,200000509,Mini Market Los Alamos 83,no registrado
4210,RT018,200001376,Frutería La Esperanza 82,registrado
4210,RT017,200000051,Bodega El Mirador 39,registrado
4210,RT021,200001170,Abarrotes Las Flores 38,registrado
4210,RT003,200001285,Depósito La Perla 14,registrado
4210,RT011,200001558,Comercial La Esperanza 56,registrado
4210,RT015,200001106,Bodega La Perla 73,registrado
4210,RT004,200000128,Minisuper Los Pinos 91,registrado
4210,RT006,200001717,Depósito Las Flores 67,registrado
4210,RT009,200001442,Abarrotes El Sol 3,no registrado
4210,RT010,200000204,Frutería Santa Cruz 12,no registrado
4210,RT006,200001750,Depósito La Perla 10,registrado
4210,RT008,200001016,Comercial El Mirador 57,registrado
4210,RT004,200001059,Depósito El Roble 19,registrado
4210,RT002,200000104,Frutería Las Flores 60,registrado
4210,RT010,200000127,Depósito El Sol 94,registrado
4210,RT014,200000260,Super La Perla 56,registrado
4210,RT017,200000096,Minisuper La Victoria 35,registrado
4210,RT019,200000516,Bodega Las Flores 12,registrado
4210,RT008,200000063,Depósito El Trebol 51,registrado
4210,RT006,200001692,Comercial San José 42,no registrado
4210,RT008,200001378,Bodega El Mirador 10,registrado
4210,RT006,200001988,Frutería Santa Fe 45,no registrado
4210,RT008,200000010,Frutería Los Alamos 28,registrado
4210,RT002,200000162,Abarrotes Los Alamos 74,registrado
4210,RT004,200000459,Bodega El Roble 54,no registrado
4210,RT004,200001961,Tienda Los Pinos 35,registrado
4210,RT021,200000238,Bodega Las Flores 47,no registrado
4210,RT002,200000552,Abarrotes La Fortuna 27,registrado
4210,RT018,200000273,Abarrotes Santa Cruz 63,no registrado
4210,RT011,200000124,Bodega El Encanto 27,registrado
4210,RT014,200000644,Super El Sol 81,no registrado
4210,RT003,200000261,Mercadito La Unión 86,no registrado
4210,RT019,200000307,Minisuper La Fortuna 9,registrado
4210,RT010,200000377,Abarrotes Los Pinos 96,no registrado
4210,RT011,200000257,Frutería El Progreso 95,registrado
4210,RT005,200000021,Tienda El Progreso 19,registrado
4210,RT008,200000072,Depósito La Esperanza 9,no registrado
4210,RT018,200001139,Mercadito Del Valle 93,registrado
4210,RT015,200000071,Frutería La Fortuna 32,registrado
4210,RT019,200000028,Abarrotes Las Flores 80,registrado
4210,RT015,200000493,Super Las Flores 66,registrado
4210,RT011,200001067,Mini Market El Encanto 30,no registrado
4210,RT018,200001994,Bodega San José 81,registrado
4210,RT004,200001531,Abarrotes Buena Vista 74,no registrado
4210,RT021,200000196,Super La Perla 42,registrado
4210,RT018,200001096,Mercadito La Unión 81,registrado
4210,RT010,200000390,Comercial La Perla 85,registrado
4210,RT011,200000495,Bodega La Unión 30,registrado
4210,RT012,200000495,Bodega La Unión 30,registrado
4210,RT004,200001262,Frutería El Progreso 99,registrado
4210,RT011,200001126,Minisuper Del Valle 47,registrado
4210,RT017,200000551,Frutería La Perla 9,registrado
4210,RT003,200000250,Tienda Las Flores 59,registrado
4210,RT003,200000708,Depósito La Unión 92,registrado
4210,RT018,200001136,Mini Market Buena Vista 58,registrado
4210,RT020,200000560,Depósito El Sol 72,registrado
4210,RT021,200000482,Comercial La Fortuna 38,registrado
4210,RT004,200000108,Abarrotes Santa Fe 4,registrado
4210,RT016,200000373,Mercadito La Fortuna 59,registrado
4210,RT012,200000557,Mercadito La Fortuna 8,registrado
4210,RT017,200000385,Abarrotes El Sol 49,registrado
4210,RT021,200001332,Mini Market Santa Cruz 96,registrado
4210,RT016,200001565,Super Santa Cruz 37,registrado
4210,RT002,200000374,Bodega San José 20,registrado
4210,RT003,200000055,Frutería Buena Vista 96,registrado
4210,RT004,200000284,Bodega Los Pinos 24,no registrado
4210,RT009,200000221,Mini Market Los Pinos 69,registrado
4210,RT011,200001171,Comercial El Encanto 95,registrado
4210,RT004,200001011,Mini Market El Sol 3,no registrado
4210,RT007,200000988,Mini Market Los Pinos 31,no registrado
4210,RT003,200000743,Tienda El Progreso 91,registrado
4210,RT006,200001898,Minisuper Las Flores 9,registrado
4210,RT011,200001164,Tienda La Esperanza 1,registrado
4210,RT018,200000328,Minisuper El Trebol 28,registrado
4210,RT013,200001048,Mini Market Buena Vista 23,no registrado
4210,RT008,200000080,Comercial Los Alamos 6,registrado
4210,RT021,200000125,Super La Esperanza 67,registrado
4210,RT004,200000368,Comercial Los Pinos 64,registrado
4210,RT002,200000762,Minisuper El Trebol 26,no registrado
4210,RT007,200000241,Frutería El Encanto 63,registrado
4210,RT018,200001089,Comercial La Unión 6,registrado
4210,RT002,200001657,Mini Market El Encanto 87,no registrado
4210,RT002,200001968,Depósito El Mirador 37,registrado
4210,RT007,200000411,Comercial El Mirador 8,registrado
4210,RT020,200000264,Comercial Del Norte 77,registrado
4210,RT004,200000971,Tienda Santa Fe 72,no registrado
4210,RT003,200001289,Minisuper Del Valle 31,registrado
4210,RT003,200001342,Mercadito El Roble 60,registrado
4210,RT018,200000460,Abarrotes Las Flores 50,registrado
4210,RT019,200001676,Comercial Las Flores 27,registrado
4210,RT017,200001331,Comercial Las Flores 20,no registrado
4210,RT003,200000016,Abarrotes El Roble 42,registrado
4210,RT008,200000009,Frutería El Sol 41,registrado
4210,RT003,200000281,Abarrotes El Roble 61,no registrado
4210,RT003,200000357,Comercial El Encanto 72,no registrado
4210,RT021,200001509,Frutería La Fortuna 43,no registrado
4210,RT018,200000047,Tienda Del Norte 48,registrado
4210,RT020,200000347,Tienda San José 7,registrado
4210,RT004,200001060,Abarrotes El Mirador 30,registrado
4210,RT015,200001162,Depósito Santa Fe 56,registrado
4210,RT003,200001052,Tienda Los Pinos 48,registrado
4210,RT009,200000269,Frutería San José 22,registrado
4210,RT006,200000584,Minisuper Santa Fe 53,registrado
4210,RT016,200000584,Minisuper Santa Fe 53,registrado
4210,RT018,200000380,Comercial El Encanto 12,registrado
4210,RT022,200000607,Super El Mirador 40,registrado
4210,RT011,200001451,Abarrotes El Progreso 7,no registrado
4210,RT015,200000278,Comercial El Mirador 13,registrado
4210,RT019,200000485,Depósito La Perla 53,no registrado
4210,RT010,200000042,Mercadito San José 27,registrado
4210,RT003,200001922,Mini Market San José 31,registrado
4210,RT017,200001549,Frutería Santa Fe 22,registrado
4210,RT014,200000660,Comercial La Unión 86,no registrado
4210,RT014,200000654,Bodega La Unión 94,registrado
4210,RT004,200001311,Minisuper La Victoria 85,registrado
4210,RT021,200001407,Abarrotes Buena Vista 48,registrado
4210,RT011,200000513,Comercial La Victoria 59,registrado
4210,RT011,200001174,Tienda La Perla 73,no registrado
4210,RT012,200001620,Tienda La Victoria 13,registrado
4210,RT011,200001179,Mini Market El Progreso 16,no registrado
4210,RT015,200000567,Minisuper Santa Fe 82,registrado
4210,RT003,200000466,Mini Market El Mirador 88,registrado
4210,RT017,200002037,Super El Encanto 60,registrado
4210,RT011,200001452,Bodega La Perla 5,no registrado
4210,RT003,200000354,Mercadito El Trebol 48,registrado
4210,RT021,200001213,Bodega El Encanto 18,registrado
4210,RT009,200000985,Depósito El Progreso 24,registrado
4210,RT017,200000722,Super Santa Fe 93,no registrado
4210,RT007,200001693,Depósito Los Alamos 92,no registrado
4210,RT011,200001038,Minisuper Santa Fe 54,no registrado
4210,RT011,200001175,Super Buena Vista 61,no registrado
4210,RT006,200001858,Bodega Del Valle 15,registrado
4210,RT019,200001858,Bodega Del Valle 15,registrado
4210,RT004,200000930,Bodega San José 35,no registrado
4210,RT011,200001296,Tienda El Roble 1,no registrado
4210,RT009,200001957,Tienda El Trebol 8,registrado
4210,RT017,200000219,Minisuper El Encanto 52,registrado
4210,RT019,200000070,Tienda Santa Fe 30,registrado
4210,RT004,200000979,Bodega El Sol 36,registrado
4210,RT014,200001713,Depósito La Perla 71,no registrado
4210,RT014,200001522,Frutería Santa Cruz 51,registrado
4210,RT021,200000371,Minisuper Las Flores 44,registrado
4210,RT008,200000764,Mercadito Los Alamos 56,registrado
4210,RT009,200000457,Comercial La Unión 61,registrado
4210,RT019,200000054,Tienda El Mirador 83,registrado
4210,RT003,200000488,Minisuper Las Flores 21,registrado
4210,RT009,200000166,Depósito El Sol 31,no registrado
4210,RT004,200000202,Bodega El Encanto 65,registrado
4210,RT010,200000403,Frutería El Mirador 56,registrado
4210,RT011,200001180,Comercial El Roble 60,no registrado
4210,RT009,200000210,Minisuper Del Valle 76,registrado
4210,RT015,200000243,Frutería Los Alamos 39,no registrado
4210,RT002,200000187,Mercadito Las Flores 37,no registrado
4210,RT007,200001993,Super Los Pinos 39,no registrado
4210,RT019,200000322,Tienda Santa Cruz 75,registrado
4210,RT003,200000525,Abarrotes La Perla 47,no registrado
4210,RT003,200000310,Bodega La Victoria 69,registrado
4210,RT019,200001868,Tienda Santa Fe 73,registrado
4210,RT007,200000423,Comercial La Fortuna 35,no registrado
4210,RT009,200000745,Mercadito La Fortuna 20,registrado
4210,RT003,200001542,Minisuper La Unión 7,no registrado
4210,RT009,200001440,Comercial La Perla 84,registrado
4210,RT002,200000744,Mercadito El Sol 20,registrado
4210,RT014,200000669,Mini Market El Roble 70,registrado
4210,RT003,200001960,Bodega El Mirador 50,registrado
4210,RT008,200000089,Comercial La Perla 15,registrado
4210,RT011,200000185,Minisuper El Trebol 35,no registrado
4210,RT021,200001838,Frutería El Mirador 79,no registrado
4210,RT016,200001966,Mercadito Santa Cruz 4,registrado
4210,RT018,200001336,Bodega El Progreso 49,registrado
4210,RT014,200000606,Mercadito Los Pinos 18,no registrado
4210,RT005,200000434,Frutería Santa Fe 30,no registrado
4210,RT014,200000984,Frutería Buena Vista 9,no registrado
4210,RT016,200001580,Minisuper Las Flores 34,no registrado
4210,RT014,200001560,Mercadito Del Norte 6,no registrado
4210,RT016,200002049,Mini Market San José 73,registrado
4210,RT013,200000075,Minisuper Los Alamos 70,no registrado
4210,RT013,200000438,Abarrotes Santa Fe 11,no registrado
4210,RT021,200001736,Minisuper La Perla 15,no registrado
4210,RT015,200001310,Mini Market Del Valle 44,no registrado
4210,RT014,200000682,Tienda La Fortuna 72,no registrado
4210,RT008,200000704,Comercial Los Alamos 22,no registrado
4210,RT021,200000977,Abarrotes La Victoria 61,no registrado
4210,RT020,200000541,Mini Market La Unión 10,no registrado
4210,RT009,200000558,Tienda La Fortuna 96,no registrado
4210,RT007,200000901,Mini Market Del Norte 81,no registrado
4210,RT011,200001597,Comercial El Progreso 92,no registrado
4210,RT017,200001585,Bodega El Trebol 57,no registrado
4210,RT019,200001291,Super La Unión 22,no registrado
4210,RT002,200001500,Frutería El Trebol 42,no registrado
4210,RT005,200000173,Abarrotes La Fortuna 66,no registrado
4210,RT011,200001495,Mini Market Del Norte 67,no registrado
4210,RT017,200001910,Depósito La Fortuna 44,registrado
4210,RT009,200000499,Tienda Las Flores 83,registrado
4210,RT017,200002050,Frutería Buena Vista 96,registrado
4210,RT015,200000092,Abarrotes El Sol 64,registrado
4210,RT015,200000752,Tienda Las Flores 15,registrado
4210,RT015,200000995,Mercadito El Trebol 79,registrado
4210,RT019,200001354,Comercial Buena Vista 13,registrado
4210,RT009,200000964,Mercadito El Mirador 18,registrado
4210,RT003,200000904,Depósito Las Flores 89,registrado
4210,RT006,200001899,Bodega Del Valle 76,registrado
4210,RT006,200001741,Super La Perla 90,registrado
4210,RT017,200001239,Minisuper El Progreso 75,registrado
4210,RT017,200001317,Mercadito Los Alamos 56,registrado
4210,RT021,200001449,Super Las Flores 5,registrado
4210,RT011,200000464,Depósito Los Alamos 82,registrado
4210,RT013,200001982,Super Los Pinos 32,no registrado
4210,RT016,200002032,Depósito La Victoria 91,no registrado
4210,RT018,200001212,Frutería El Trebol 82,registrado
4210,RT004,200001352,Mercadito El Encanto 91,no registrado
4210,RT015,200000699,Mini Market El Mirador 65,registrado
4210,RT003,200000057,Comercial El Trebol 94,registrado
4210,RT011,200000962,Super El Sol 12,no registrado
4210,RT019,200001869,Super Los Pinos 40,registrado
4210,RT017,200001236,Depósito Del Norte 48,registrado
4210,RT021,200001263,Bodega Santa Cruz 94,no registrado
4210,RT004,200000144,Mini Market El Progreso 5,registrado
4210,RT016,200000673,Super La Fortuna 26,registrado
4210,RT009,200000317,Comercial La Perla 4,no registrado
4210,RT008,200000263,Super Del Valle 40,no registrado
4210,RT006,200001604,Super La Unión 56,registrado
4210,RT019,200001604,Super La Unión 56,registrado
4210,RT022,200000045,Depósito La Perla 64,registrado
4210,RT012,200000283,Mini Market San José 4,registrado
4210,RT011,200001173,Bodega El Sol 14,registrado
4210,RT007,200002025,Comercial Del Valle 57,no registrado
4210,RT021,200000396,Depósito El Roble 3,registrado
4210,RT012,200001638,Bodega El Encanto 46,registrado
4210,RT008,200000793,Frutería El Mirador 44,registrado
4210,RT013,200001349,Super La Unión 26,no registrado
4210,RT010,200001606,Bodega Los Pinos 76,registrado
4210,RT008,200001731,Minisuper El Progreso 53,no registrado
4210,RT017,200001841,Abarrotes El Encanto 48,no registrado
4210,RT011,200000218,Tienda Del Norte 4,no registrado
4210,RT002,200001030,Mini Market Las Flores 72,no registrado
4210,RT010,200001672,Bodega La Victoria 85,no registrado
4210,RT017,200000410,Super Los Alamos 78,registrado
4210,RT015,200000344,Comercial El Roble 98,registrado
4210,RT014,200000645,Mercadito Santa Fe 75,registrado
4210,RT016,200002046,Bodega San José 58,registrado
4210,RT001,200001448,Super Los Alamos 15,registrado
4210,RT022,200000345,Bodega Del Norte 31,no registrado
4210,RT011,200000289,Bodega Santa Cruz 96,no registrado
4210,RT019,200001978,Minisuper El Trebol 48,no registrado
4210,RT021,200001398,Super Los Pinos 68,registrado
4210,RT003,200000455,Mercadito Los Alamos 72,no registrado
4210,RT007,200000810,Mercadito Santa Cruz 16,registrado
4210,RT007,200000705,Super Buena Vista 74,no registrado
4210,RT015,200000058,Abarrotes La Esperanza 23,no registrado
4210,RT014,200001353,Super Santa Cruz 32,no registrado
4210,RT018,200000834,Depósito El Trebol 31,registrado
4210,RT012,200000197,Comercial Las Flores 93,no registrado
4210,RT011,200000378,Abarrotes El Progreso 10,registrado
4210,RT004,200001094,Minisuper El Trebol 50,no registrado
4210,RT017,200000229,Depósito La Victoria 12,registrado
4210,RT004,200000620,Abarrotes Las Flores 26,no registrado
4210,RT017,200000469,Mercadito El Roble 48,registrado
4210,RT019,200000062,Mercadito El Trebol 17,registrado
4210,RT013,200000590,Frutería Del Valle 42,no registrado
4210,RT011,200000200,Mini Market Las Flores 37,registrado
4210,RT004,200000030,Mini Market Santa Cruz 86,registrado
4210,RT002,200000433,Super Las Flores 40,registrado
4210,RT004,200000492,Depósito San José 61,no registrado
4210,RT011,200000268,Minisuper La Unión 80,no registrado
4210,RT004,200000483,Comercial La Esperanza 3,registrado
4210,RT002,200000113,Depósito El Roble 51,registrado
4210,RT004,200000031,Tienda La Unión 3,registrado
4210,RT012,200000587,Mini Market El Encanto 3,registrado
4210,RT017,200001596,Abarrotes Las Flores 57,no registrado
4210,RT004,200000209,Frutería Santa Cruz 51,registrado
4210,RT008,200001629,Minisuper La Esperanza 53,registrado
4210,RT014,200000777,Tienda El Mirador 49,no registrado
4210,RT016,200000629,Comercial La Esperanza 38,registrado
4210,RT006,200001888,Frutería Los Alamos 79,registrado
4210,RT022,200000639,Frutería La Esperanza 26,no registrado
4210,RT002,200000853,Bodega San José 65,registrado
4210,RT006,200001388,Depósito La Esperanza 20,registrado
4210,RT017,200000442,Mini Market La Perla 19,registrado
4210,RT017,200001235,Mini Market Los Alamos 93,registrado
4210,RT017,200000851,Super La Fortuna 56,registrado
4210,RT017,200001351,Frutería El Mirador 44,registrado
4210,RT014,200000670,Comercial La Perla 30,registrado
4210,RT016,200000631,Abarrotes El Roble 61,registrado
4210,RT015,200000399,Tienda El Sol 57,no registrado
4210,RT011,200000407,Depósito El Mirador 16,registrado
4210,RT016,200001963,Comercial Los Pinos 42,no registrado
4210,RT011,200000452,Bodega Santa Fe 78,registrado
4210,RT021,200001553,Minisuper Buena Vista 22,registrado
4210,RT011,200000775,Bodega La Esperanza 44,registrado
4210,RT015,200000090,Super Del Valle 77,registrado
4210,RT011,200000181,Bodega Santa Fe 71,no registrado
4210,RT015,200001617,Frutería Buena Vista 17,no registrado
4210,RT011,200000282,Bodega Los Pinos 52,registrado
4210,RT014,200001434,Abarrotes Los Pinos 37,registrado
4210,RT018,200000253,Depósito La Victoria 29,registrado
4210,RT018,200001359,Tienda La Esperanza 72,registrado
4210,RT015,200000931,Mini Market El Mirador 74,registrado
4210,RT019,200000137,Mercadito El Progreso 16,registrado
4210,RT011,200000285,Bodega El Mirador 61,no registrado
4210,RT004,200001264,Frutería La Unión 63,no registrado
4210,RT007,200001659,Tienda Del Valle 28,registrado
4210,RT012,200001099,Super El Mirador 60,no registrado
4210,RT017,200001025,Mini Market El Trebol 24,registrado
4210,RT016,200001862,Bodega El Mirador 35,registrado
4210,RT008,200001812,Super San José 41,no registrado
4210,RT006,200001186,Frutería Los Pinos 56,no registrado
4210,RT004,200000388,Minisuper El Progreso 84,registrado
4210,RT009,200000522,Minisuper El Sol 45,no registrado
4210,RT018,200001298,Comercial San José 18,registrado
4210,RT016,200000626,Super Santa Fe 34,registrado
4210,RT006,200001821,Minisuper Las Flores 22,registrado
4210,RT009,200001517,Mercadito Del Norte 69,registrado
4210,RT004,200000043,Super La Esperanza 70,no registrado
4210,RT018,200001471,Comercial Santa Cruz 24,registrado
4210,RT007,200001916,Tienda El Mirador 66,registrado
4210,RT014,200001039,Mini Market La Victoria 98,registrado
4210,RT015,200001138,Minisuper El Sol 25,registrado
4210,RT018,200001370,Frutería El Mirador 16,registrado
4210,RT007,200001768,Abarrotes Los Pinos 17,no registrado
4210,RT011,200001036,Abarrotes El Sol 72,registrado
4210,RT019,200001386,Mini Market Del Valle 6,registrado
4210,RT013,200001455,Comercial Buena Vista 22,no registrado
4210,RT002,200001997,Mercadito Los Alamos 4,registrado
4210,RT007,200001923,Comercial El Mirador 59,no registrado
4210,RT005,200001983,Minisuper El Encanto 63,registrado
4210,RT005,200001911,Minisuper Los Alamos 53,registrado
4210,RT007,200001972,Tienda Buena Vista 17,no registrado
4210,RT007,200001911,Minisuper Los Alamos 53,registrado
4210,RT014,200001543,Tienda Los Pinos 37,registrado
4210,RT011,200000192,Frutería Del Valle 55,no registrado
4210,RT003,200000249,Super Del Norte 51,no registrado
4210,RT017,200001185,Abarrotes La Perla 46,registrado
4210,RT013,200000099,Comercial El Mirador 36,registrado
4210,RT014,200001453,Abarrotes Del Norte 29,no registrado
4210,RT020,200000001,Depósito El Roble 98,no registrado
4210,RT004,200001097,Frutería La Esperanza 38,no registrado
4210,RT010,200001299,Frutería Las Flores 85,no registrado
4210,RT013,200001271,Tienda La Fortuna 58,no registrado
4210,RT010,200001483,Comercial La Fortuna 7,no registrado
4210,RT004,200001102,Mini Market Los Alamos 88,no registrado
4210,RT010,200001084,Bodega Santa Cruz 47,no registrado
4210,RT007,200000150,Mini Market Las Flores 3,registrado
4210,RT004,200000739,Bodega El Roble 37,no registrado
4210,RT016,200001859,Mercadito Santa Fe 40,no registrado
4210,RT004,200000963,Abarrotes El Encanto 92,registrado
4210,RT021,200001927,Super La Unión 38,registrado
4210,RT005,200000841,Comercial Santa Fe 49,no registrado
4210,RT005,200000842,Depósito Las Flores 84,no registrado
4210,RT004,200001316,Tienda Del Norte 89,registrado
4210,RT003,200001572,Comercial San José 33,registrado
4210,RT006,200002004,Abarrotes El Roble 79,registrado
4210,RT010,200000139,Mercadito Los Alamos 50,registrado
4210,RT012,200001925,Super La Esperanza 65,registrado
4210,RT021,200001304,Abarrotes La Fortuna 52,registrado
4210,RT009,200000184,Depósito Las Flores 54,registrado
4210,RT013,200001668,Mercadito Santa Cruz 54,registrado
4210,RT013,200001900,Mini Market Buena Vista 35,registrado
4210,RT005,200000738,Super Santa Cruz 50,registrado
4210,RT013,200000294,Minisuper Las Flores 64,registrado
4210,RT004,200000922,Mercadito Del Norte 85,registrado
4210,RT017,200001614,Super El Sol 4,registrado
4210,RT010,200001420,Comercial Los Alamos 87,registrado
4210,RT009,200000521,Bodega San José 42,no registrado
4210,RT018,200001870,Depósito El Trebol 95,registrado
4210,RT010,200001116,Comercial La Esperanza 27,registrado
4210,RT016,200001567,Mercadito El Encanto 55,no registrado
4210,RT010,200000190,Mercadito La Unión 84,registrado
4210,RT015,200000706,Super La Unión 83,registrado
4210,RT019,200001828,Abarrotes Los Alamos 44,registrado
4210,RT005,200001970,Minisuper Del Valle 5,registrado
4210,RT022,200001416,Frutería Del Valle 43,no registrado
4210,RT022,200001599,Comercial El Sol 52,registrado
4210,RT001,200000612,Depósito La Fortuna 88,registrado
4210,RT022,200000608,Depósito El Sol 71,registrado
4210,RT008,200001790,Bodega Los Alamos 56,registrado
4210,RT013,200001454,Super La Unión 67,registrado
4210,RT004,200000355,Super El Mirador 70,registrado
4210,RT021,200001948,Frutería Buena Vista 64,no registrado
4210,RT004,200000039,Frutería La Fortuna 83,no registrado
4210,RT004,200000779,Tienda Santa Fe 76,registrado
4210,RT015,200000511,Comercial La Esperanza 88,no registrado
4210,RT016,200001740,Depósito La Fortuna 83,registrado
4210,RT018,200000233,Bodega El Sol 63,registrado
4210,RT003,200000093,Depósito Santa Cruz 53,registrado
4210,RT008,200001729,Minisuper La Perla 27,no registrado
4210,RT008,200000122,Mercadito Buena Vista 14,no registrado
4210,RT011,200001043,Mercadito Las Flores 47,registrado
4210,RT018,200000004,Minisuper La Perla 36,no registrado
4210,RT014,200000598,Mercadito Santa Cruz 58,no registrado
4210,RT014,200002023,Depósito Las Flores 89,no registrado
4210,RT011,200000194,Bodega San José 91,registrado
4210,RT009,200000954,Bodega Los Pinos 22,registrado
4210,RT021,200001248,Depósito La Fortuna 28,registrado
4210,RT008,200001842,Minisuper Los Alamos 13,no registrado
4210,RT015,200001124,Depósito Los Alamos 61,no registrado
4210,RT014,200001540,Super El Mirador 67,no registrado
4210,RT018,200000867,Bodega Santa Cruz 63,registrado
4210,RT009,200000100,Comercial El Mirador 75,no registrado
4210,RT016,200000625,Bodega El Trebol 11,registrado
4210,RT001,200001778,Super La Fortuna 60,no registrado
4210,RT014,200002015,Frutería El Encanto 73,registrado
4210,RT012,200001854,Mini Market La Perla 8,registrado
4210,RT009,200000414,Super El Mirador 38,no registrado
4210,RT002,200001202,Frutería Santa Fe 7,no registrado
